Rank,Title,URL,Score,Regions,Release_date,Actors
295,夺宝奇兵,https://movie.douban.com/subject/1296717/,7.9,['美国'],1981-06-12,"['哈里森·福特', '凯伦·阿兰', '保罗·弗里曼', '罗纳德·莱西', '约翰·瑞斯-戴维斯', '丹霍姆·艾略特', '阿尔弗雷德·莫里纳', '沃尔夫·卡赫勒', '安东尼·希金斯', '维克·塔布安', '唐·费洛斯', '威廉·胡特金斯', '弗兰克·马歇尔', '乔治·哈里斯', '帕特·罗奇', '尼克·吉拉德', '基兰·沙阿', '特里·伦纳德', '弗兰克·维尔克', '丹尼斯·穆伦', '迈克尔·谢尔德', '哈里·弗雷德尔', '维克·阿姆斯特朗', '罗伊·贝克', '鲍勃·帕朋布鲁克', '保罗·韦斯顿', '比尔·韦斯顿', '查克·沃特斯', '彼得·戴蒙德', '帕特里克·德金', '罗伯特·内文', '塞尔吉奥·米奥尼', '格里·克兰普顿', '约翰·瑞斯', '图特·兰姆科', '马修·史库尔费艾乐德', '埃沙格·巴克什', '桑尼·卡迪兹']"
296,蜘蛛侠3,https://movie.douban.com/subject/1418189/,7.7,['美国'],2007-05-01,"['托比·马奎尔', '克斯汀·邓斯特', '詹姆斯·弗兰科', '托马斯·哈登·丘奇', '托弗·戈瑞斯', '布莱丝·达拉斯·霍华德', '罗斯玛丽·哈里斯', 'J·K·西蒙斯', '詹姆斯·克伦威尔', '泰莉莎·拉塞尔', '迪伦·贝克', '比尔·努恩', '布鲁斯·坎贝尔', '伊丽莎白·班克斯', '泰德·雷米', '威廉·达福', '斯坦·李', '乔·曼根尼罗', '露西·高登', '克里夫·罗伯逊', '佩拉·哈莉-贾德林', '埃米里奥·瑞弗拉', '马吉纳·托娃', '克里斯蒂娜·辛德里奇', '史蒂夫·瓦伦丁', '迈克尔·帕帕约翰', '金锋', '罗格里奥·T·拉莫斯', '埃利亚·巴斯金', '贝琦·安·贝克', '玛格丽特·兰妮', '马克·万恩', 'Ray Wineteer', '坦雅·西诺维克', '谢德·鲁佩', '基斯沃文德', 'Jennifer C. Sparks', '大卫·巴克斯', '蒂姆·马库兰', '克劳迪娅·卡茨', 'Linda Lee', 'Nick Vlassopoulos', '狄恩·爱德华兹', 'Hal Fishman', '克里斯特尔·玛丽·丹纳', 'Tony Besson', '马克·库布尔', '朗·金', '尼克·波托兰宁', '克里斯托弗·裘德', '罗伯特·迈尔斯', '托妮·韦恩', 'Xenia Siamas', '克里斯托弗·斯塔杜利斯', '保罗·泰瑞尔·科雷顿', '卡德罗莎·奥娜·卡罗尔', '艾普尔·帕克·琼斯']"
297,醉拳,https://movie.douban.com/subject/1296693/,7.8,['中国香港'],1978-10-05,"['成龙', '黄正利', '石天', '蔡晖', '李春华', '王憾尘', '谭宝', '唐晶', '罗强', '何天诚', '黄虾', '山怪', '林瑛', '杨盼盼', '袁信义', '袁小田', '徐虾', '李超俊', '冯敬文', '袁和平', '袁振洋', '王将']"
298,奇门遁甲,https://movie.douban.com/subject/1302654/,8.2,['中国香港'],1982-07-23,"['袁日初', '梁家仁', '袁祥仁', '袁振洋', '高雄', '袁信义', '钟荣', '岑潜波', '谭镇渡', '刘晃世', '黄虾', '袁龙驹']"
299,海王,https://movie.douban.com/subject/3878007/,7.6,"['美国', '澳大利亚']",2018-12-07,"['杰森·莫玛', '安珀·赫德', '威廉·达福', '帕特里克·威尔森', '妮可·基德曼', '杜夫·龙格尔', '叶海亚·阿卜杜勒-迈丁', '特穆拉·莫里森', '林路迪', '迈克尔·比奇', '兰道尔·朴', '格拉汉姆·麦克泰维什', '雷·沃纳尔', '泰努伊·柯克伍德', '塔穆尔·柯克伍德', '丹泽尔·夸克', '卡恩·古尔杜尔', '奥蒂斯·丹吉', '克考亚·克库毛诺', '朱莉·安德鲁斯', '约翰·瑞斯-戴维斯', '杰曼·翰苏', '索菲亚·福雷斯特', '娜塔莉·萨福兰', '杰克·安德鲁', '汉克·阿莫斯', '帕特里克·考克斯', '罗伯特·朗斯特里特', '德维卡·帕利赫', '梅布尔·塔莫内', '文森特·B·拉戈斯', '加布里埃拉·佩特科娃', '爱丽丝·兰斯伯里', '帕特里克·艾奇逊', '约翰·盖蒂尔', '塔丽亚·杰德·霍尔特', '罗斯·克纳汉', '布拉登·刘易斯', '萨尔瓦多·梅伦达', '山姆·莫纳汉', '温妮·穆赞贝', '凯·潘塔诺', '安娜·帕奇', '乔恩·奎斯蒂德', '迪伦·斯图默', '米奇·武尔夫', '阿明·阿卜杜勒·奎德', '彼得·阿佩塞拉']"
300,X战警2,https://movie.douban.com/subject/1305724/,7.7,"['美国', '加拿大']",2003-09-29,"['帕特里克·斯图尔特', '休·杰克曼', '伊恩·麦克莱恩', '哈莉·贝瑞', '法米克·詹森', '詹姆斯·麦斯登', '安娜·帕奎因', '丽贝卡·罗梅恩', '布莱恩·考克斯', '胡凯莉', '亚伦·斯坦福', '艾伦·卡明', '肖恩·阿什莫', '诺兰·杰拉德·冯克', '丹尼尔·库德摩尔', '泰·奥尔森', '田· 薇拉莉', '布鲁斯·戴维森', '恰拉·赞尼', '凯蒂·斯图亚特', '纽顿·托马斯·西格尔', '雷克·安德森', '杰德·拉姆西', '阿伦·道格拉斯', 'Keely Purvis', '布莱斯·霍吉森', '科特·史密斯', '罗杰·R.克劳斯', '彼特·温菲尔德', '斯蒂夫·巴西奇', '大卫·卡耶', '艾伦·坡尔', '詹姆斯·柯克', 'Emily Hirst', '尼基塔·拉姆齐', '迈克尔·索尔蒂斯', 'Ieisha Auyeung', '迈克尔·雷德·麦基', '迈克·米歇尔', 'Brad Loree', '格雷戈·里卡特', '吉尔·蒂德', 'Mi-Jung Lee', 'Connor Widdows', '柯克·卡奥埃特', 'Shaina Tianne Unger', 'Devin Douglas Drewitz', 'Alfonso Quijada', '理查德·布拉德肖', 'Benjamin Glenday', 'Blake Mawson']"
301,X战警3：背水一战,https://movie.douban.com/subject/1401524/,7.7,"['美国', '加拿大', '英国']",2006-09-08,"['休·杰克曼', '哈莉·贝瑞', '伊恩·麦克莱恩', '帕特里克·斯图尔特', '法米克·詹森', '安娜·帕奎因', '凯尔希·格兰莫', '詹姆斯·麦斯登', '丽贝卡·罗梅恩', '肖恩·阿什莫', '艾利奥特·佩吉', '本·福斯特', '亚伦·斯坦福', '斯坦·李', '奥莉维亚·威廉姆斯', '埃里克·迪恩', '维尼·琼斯', '梁振邦', '丹妮亚·拉米雷兹', '索瑞·安达斯鲁', '卡梅隆·布莱特', '哈莉·拉姆', '麦肯兹·韦加', '李·厄米', '朱利安·瑞钦斯', '丹尼尔·库德摩尔', '谢拉赫·霍斯达尔', '梅·梅纳康', '安东尼·希尔德', '比尔·杜克', '凯登·博伊德', '约翰·派珀-弗格森', '阿莱克斯·费瑞斯', '迈克尔·墨菲', '布雷纳·奥布莱恩', '坦尼娅·纽堡尔德', '布莱斯·霍吉森', '阿德里安·霍夫', '艾伦·坡尔', 'Omahyra', '克里斯·克雷蒙', '约瑟夫·索默', '马克·海尔弗里奇', '克里斯托弗·福什', 'Mi-Jung Lee', 'Zoltan Buday', 'Connor Widdows', 'Richard Yee', '丹尼斯·科贝特', 'Ron Blecker', 'Lloyd Adams', '托尼·斯蒂夫阿诺', 'Dan McPeake', '瑞恩·肯尼思·金', 'Chris Duchaine', 'Luke Pohl', 'Geoff White']"
302,大侦探福尔摩斯2：诡影游戏,https://movie.douban.com/subject/4051753/,7.7,['美国'],2012-01-15,"['小罗伯特·唐尼', '裘德·洛', '瑞秋·麦克亚当斯', '劳米·拉佩斯', '斯蒂芬·弗雷', '凯利·蕾莉', '杰瑞德·哈里斯', '杰拉丁妮·詹姆斯', '威廉·休斯顿', '保罗·安德森', '克里夫·罗素', '沃尔夫·卡赫勒', '伊恩·米切尔', '卡丽玛·阿德贝', '理查德·坎宁汉姆', '乔治·泰勒', 'Mike Grady', '卡斯腾·海斯', '蒂埃里·钮维', '杰克·拉斯基', '埃迪·马森', '丹尼尔·纳普勒斯', '弗拉基米尔·弗迪克', '劳伦斯·波萨']"
303,雌雄大盗,https://movie.douban.com/subject/1294584/,8.2,['美国'],1967-08-13,"['沃伦·比蒂', '费·唐纳薇', '迈克尔·波拉德', '吉恩·哈克曼', '埃斯特尔·帕森斯', '吉恩·怀尔德', '丹佛·派尔', '德博泰勒']"
304,信条,https://movie.douban.com/subject/30444960/,7.6,"['美国', '英国']",2020-09-04,"['约翰·大卫·华盛顿', '罗伯特·帕丁森', '伊丽莎白·德比齐', '肯尼思·布拉纳', '亚伦·泰勒-约翰逊', '迪宝·卡帕蒂娅', '克蕾曼丝·波西', '希米什·帕特尔', '安德鲁·霍华德', '尤里·科洛科利尼科夫', '迈克尔·凯恩', '马丁·唐文', '卡里娜·韦尔瓦', '乔纳森·坎普', '凯蒂·麦克凯布', '贝恩·科拉科', '安东尼·莫利纳利', '特伦特·布克斯顿', '英格丽·玛格斯', '瑞奇·切劳洛', '劳里·谢泼德', '马克·克雷尼克', '亚历克斯·威克索', '丹兹尔·史密斯', '马塞尔·萨巴特', '杰里米·西奥伯德', '菲奥娜·道里夫', '约翰·威斯利·查特曼', '杰克·卡特莫尔-斯科特', '杰佛逊·豪尔', '凯莱布·斯比尔亚兹', '肖恩·艾弗里', '吉米·斯达', '卡德罗莎·奥娜·卡罗尔']"
305,寒战,https://movie.douban.com/subject/6890730/,7.6,"['中国香港', '中国大陆']",2012-11-08,"['郭富城', '梁家辉', '李治廷', '彭于晏', '杨采妮', '马伊琍', '林家栋', '安志杰', '钱嘉乐', '尹子维', '王敏德', '黄芝琪', '郑欣宜', '文峰', '贾晓晨', '刘德华', '何华超', '李天翔', '徐佳琦', '陈嘉辉', '韦家雄', '何卓莹', '徐家杰', '李凯贤', '辛格·哈提汗·比托', '何伟业', '姚文基', '林慧倩', '黄浩坤', '陆文卫', '戚务振', '周美成', '李华柱', '周志强', '郭玉强']"
306,超级大坏蛋,https://movie.douban.com/subject/2303163/,7.8,['美国'],2010-11-05,"['威尔·法瑞尔', '乔纳·希尔', '布拉德·皮特', '蒂娜·菲', '大卫·克罗斯', '贾斯汀·塞洛克斯', '本·斯蒂勒', '杰西卡·舒尔特', '汤姆·麦格拉思', '艾米莉·诺德万', 'J·K·西蒙斯']"
307,蜘蛛侠：英雄远征,https://movie.douban.com/subject/26931786/,7.6,['美国'],2019-06-28,"['汤姆·赫兰德', '赞达亚', '杰克·吉伦哈尔', '寇碧·史莫德斯', '塞缪尔·杰克逊', '乔恩·费儒', '玛丽莎·托梅', '雅各布·巴特朗', '安格瑞·赖斯', '马丁·斯塔尔', '瑞米·许', '纽曼·阿卡', '托尼·雷沃罗利', 'J·B·斯穆夫', '赫米基·马德拉', '戴维娜·西塔拉姆', '约瑟夫·朗', '露丝·霍洛克斯', '希滕·珀泰尔', '杰罗恩·凡·康宁斯伯格', '列尼斯·德洛桑托斯', '查利·蕾娅·埃斯奎尔', '费斯·洛根', 'J·K·西蒙斯', '小罗伯特·唐尼', '蒋静菊', '本·门德尔森', ' 郑武文杰', '皮埃尔·伯格曼', 'Patrick Doran', '彼得·比灵斯雷', '克莱尔·邓恩', '妮科尔·亨布拉', '乔·惠特利', '安东尼·莫利纳利', '埃莱娜·卡多纳', '迈克尔·曼多', '托妮·伽恩', '小豪尔赫·兰登伯格']"
308,英雄,https://movie.douban.com/subject/1306123/,7.6,"['中国大陆', '中国香港']",2002-12-19,"['李连杰', '梁朝伟', '张曼玉', '章子怡', '陈道明', '甄子丹', '刘仲元', '郑天庸', '秦焰', '常晓阳', '孙芳', '张亚坤']"
309,奇异博士,https://movie.douban.com/subject/3025375/,7.6,['美国'],2016-11-04,"['本尼迪克特·康伯巴奇', '蒂尔达·斯文顿', '麦斯·米科尔森', '切瓦特·埃加福', '瑞秋·麦克亚当斯', '迈克尔·斯图巴', '王汉斌', '本杰明·布拉特', '斯科特·阿金斯', '莎拉·费希恩', '阿拉·萨菲', '斯坦·李', '梅拉·沙尔', '艾米·兰德克', '寇布勒·霍尔德布鲁克-史密斯', '安蒂·哈卡拉', '埃本·扬', '克里斯·海姆斯沃斯', 'Bonnie C. Harper', '卡特莉娜德登', '李楠']"
310,马达加斯加2：逃往非洲,https://movie.douban.com/subject/1994876/,7.8,['美国'],2009-01-01,"['本·斯蒂勒', '克里斯·洛克', '大卫·休默', '贾达·萍克·史密斯', '萨莎·拜伦·科恩', '伯尼·麦克', '亚历克·鲍德温', '威廉姆·亚当斯', '汤姆·麦格拉思', '何炅', '布里奇特·霍夫曼', '大卫·索伦', '陆建艺', '玉木宏', '扎克瑞·戈登']"
311,爱的曝光,https://movie.douban.com/subject/2361266/,8.3,['日本'],2008-11-29,"['西岛隆弘', '满岛光', '渡部笃郎', '渡边真起子', '安藤樱', '玄觉悠子', '大口广司', '荒木望', '板尾创路', '大崎由希', '裵明', '永冈佑', '堀部圭亮', '落合扶树', '尾上宽之', '中村麻美', '仓本美鹤', '绫野刚', '日向奈奈美', '松冈茉优', '古屋兔丸']"
312,扫毒,https://movie.douban.com/subject/10763164/,7.6,"['中国大陆', '中国香港']",2013-11-29,"['古天乐', '张家辉', '刘青云', '袁泉', '卢海鹏', '吴廷烨', '林国斌', '卢惠光', '吴岱融', '宝儿', '马浴柯', '释彦能', '罗兰', '李兆基', '维他亚·潘斯林加姆', '罗钧满', '黄子恒', '黄竣锋', '邱万城', '袁绮雯', '张豫玥', '陈振华', '王文骏', '贾仕峰', '周美成', '周祉君', '黎日楠']"
313,古惑仔2之猛龙过江,https://movie.douban.com/subject/1473074/,7.7,['中国香港'],1996-03-30,"['郑伊健', '陈小春', '黎姿', '邱淑贞', '林晓峰', '谢天华', '朱永棠', '黄秋生', '任达华', '雷震', '柯受良', '谭小环', '陈豪', '邵萱', '刘宝贤', '黄金棠', '蔡业信', '罗伟佳', '王肇强', '张耀辉', '程小龙', '李道谕', '林尚义', '李力持', '李兆基', '李剑荣']"
314,雪国列车,https://movie.douban.com/subject/3071441/,7.6,"['韩国', '捷克']",2014-03-17,"['克里斯·埃文斯', '宋康昊', '艾德·哈里斯', '约翰·赫特', '蒂尔达·斯文顿', '杰米·贝尔', '奥克塔维亚·斯宾瑟', '艾文·布莱纳', '艾丽森·皮尔', '高我星', '斯蒂夫·朴', '卢克·帕斯夸尼洛', '肯尼·道提', '克拉克·米德尔顿', '弗拉德·伊凡诺夫', '阿德南·哈斯科维奇', '艾玛·列维', '托马斯·勒马尔奎斯', 'Igor Juric', '马坎索尼·雷斯', '吉姆·海伊', 'Griffin Seymour', '肖恩·康纳·伦威克', '布莱恩·科林·弗利', '肯德里克·昂', '达纳·格林', '派瑞·申', '约瑟夫·贝尔托特', '科乔·亚仕都']"
315,伸冤人,https://movie.douban.com/subject/3012013/,7.8,['美国'],2014-09-26,"['丹泽尔·华盛顿', '马尔顿·索克斯', '科洛·莫瑞兹', '大卫·哈伯', '海莉·贝内特', '比尔·普尔曼', '梅丽莎·里奥', '大卫·梅尼尔', 'E·罗杰·米切尔', '亚历克斯·维多夫', '弗拉基米尔库利奇', '迈克·奥迪亚', '罗伯特·沃尔伯格', '约翰尼·梅辛纳']"
316,红番区,https://movie.douban.com/subject/1296011/,7.7,['中国香港'],1995-01-29,"['成龙', '梅艳芳', '叶芳华', '董骠', '马克·阿克斯', '加文·克罗斯', 'Morgan Lam', '薛春炜', '陈文清', '弗雷德·安德鲁奇', '马克·安东尼克', '劳洛·查坦德', '克里斯·弗兰科', '兰斯·吉布森', 'David Hooper', '克里斯·洛德', 'Richard Faraci', 'Carrie Cain-Sparks', 'Guyle Fraizer', 'David Fredericks', '程可为', '陆剑明', '高雄', '雷安娜', '周华健', '杜德伟', '陈英明', 'Lee Sollenberger', '岳华', '户田惠子']"
317,窃听风云2,https://movie.douban.com/subject/5422105/,7.6,"['中国香港', '中国大陆']",2011-08-18,"['古天乐', '刘青云', '吴彦祖', '曾江', '叶璇', '黄奕', '刘浩龙', '胡枫', '骆应钧', '江毅', '焦姣', '郭锋', '林迪安', '邹凯光', '方中信', '黎伟明', '陈浩', '林慧倩', '罗伟佳', '方志驹', '何国男', '黎志伟', '李家辉', '周美成', '叶景文', '蒋祖曼', '袁富华', '蔡文佳']"
318,的士速递,https://movie.douban.com/subject/1294262/,7.9,['法国'],1998-04-08,"['萨米·纳塞利', '玛丽昂·歌迪亚', '弗雷德里克·迪芬塔尔', '艾玛·韦克伦德', 'Manuela Gourary', '伯纳尔·法西', '理查德·塞梅尔', 'Sébastien Pons', '达恩·赫茨贝格', '伯纳德·德斯特奇斯']"
319,毒战,https://movie.douban.com/subject/10344754/,7.6,"['中国大陆', '中国香港']",2013-04-02,"['孙红雷', '古天乐', '黄奕', '钟汉良', '高晟晖', '李光洁', '叶璇', '甘婷婷', '王思雅', '林雪', '林家栋', '肖聪', '王紫逸', '成泰燊', '卢海鹏', '张兆辉', '吴廷烨', '姜皓文', '李菁', '郭涛', '谭凯', '郝平', '郑晚秋', '李喜斌', '周钰博', '高鑫', '尤勇智', '秦伯坤', '孟瑞', '王智', '孙淳']"
320,警察故事续集,https://movie.douban.com/subject/1304726/,7.8,['中国香港'],1988-08-20,"['成龙', '张曼玉', '陈国新', '楚原', '曹查理', '林国雄', '贾仕峰', '梁韵蕊', '张午郎', '麦天恩', '李忠志', '韩春', '司徒誉华', '甘国卫', '王文骏', '郭彼得', '叶晨', '麦树燊', '李华干', '黄曼凝', '王伟', '楼南光', '林国斌', '江欣燕', '关山', '午马', '刘青云', '郭锦恩', '火星', '卢惠光', '黎强权', '吴声发', '董骠', '商天娥', '詹秉熙', '叶荣祖', '周文健', '太保', '焦姣', '刘兆铭', '戴志伟', '何家劲']"
321,猎杀U-571,https://movie.douban.com/subject/1293770/,8.1,"['法国', '美国']",2000-04-21,"['马修·麦康纳', '比尔·帕克斯顿', '哈威·凯特尔', '乔恩·邦·乔维', '大卫·凯斯', '托马斯·克莱舒曼', '杰克·韦伯', '杰克·诺斯沃迪', '汤姆·盖里', '威尔·埃斯蒂斯', '特伦斯·卡森', '埃里克·帕拉迪诺', '戴夫·博沃', '德雷克·切特伍德', '马修·塞特尔', '丽贝卡·蒂尔尼', '奥列佛·斯托科斯基', '阿诺德·克拉威特', 'Kai Maurer', 'Robert Lahoda', '彼得·斯塔克', '恩里奇·雷德曼', '罗宾·阿斯奎思', 'Martin Glade', '诺曼·坎贝尔·里斯', '张磊', '徐光宇', '金永钢']"
322,双龙会,https://movie.douban.com/subject/1296978/,7.7,['中国香港'],1992-01-15,"['成龙', '张曼玉', '利智', '泰迪·罗宾', '黄霑', '张艾嘉', '姜大卫', '张坚庭', '张婉婷', '陈友', '刘家良', '麦灵芝', '周树基', '童路', '罗卓瑶', '廖静妮', '王晶', '黎应就', '贾仕峰', '曾志伟', '肥伯', '韩冬青', '姜小亮', '徐克', '刘伟强', '陈可辛', '陈国新', '唐基明', '方令正', '程小东', '张之亮', '张同祖', '吴宇森', '陈欣健', '陈嘉上', '钱永强', '杨凡', '楚原', '刘家荣', '王龙威', '徐小明', '董玮', '李志毅', '火星', '高志森', '黄志强', '吴思远', '叶荣祖', '冯克安', '李惠民', '许鞍华', '胡大为', '陆剑明']"
323,魔女,https://movie.douban.com/subject/26602900/,7.7,['韩国'],2018-06-27,"['金多美', '赵敏修', '朴熹洵', '崔宇植', '高旻示', '吴美姬', '崔政宇', '多恩', '金秉玉', '李柱元', '金河娜', '李基英', '权泰元', '李时勋', '白承哲', '袁民奎', '金宗勋', '徐翰洁', 'Seung-yoon Han ', '金孝珍', ' Jeong-goo Seo', '高奉久', '金道爀', '李夏英', '金基政', '申载敏', '崔贤钟', '金永', 'Gwang-hee Jo', 'Hyeok-seong Kwon ', '朴佑宰', '朴向勋', '吕茂英', '李时宇', '李圣贤', '宋亨秀', '郑雨琳', '金龙云', '玄奉植', '白钟焕', '郭振锡']"
324,极恶非道,https://movie.douban.com/subject/3819939/,8.0,['日本'],2010-06-12,"['北野武', '椎名桔平', '加濑亮', '小日向文世', '北村总一朗', '坂田聪', '三浦诚己', '柄本时生', '野中隆光', '江藤润', '樋渡真司', '槙田雄司', '黑田大辅', '椎名英姬', '小林晃子', '渡边奈绪子', '塚本高史', '板谷由夏', '中野英雄', '利昂·谢卜利·艾哈迈德', '杉本哲太', '石桥莲司', '国村隼', '三浦友和', '岩寺真志', '芹泽礼多', '渡来敏之']"
325,保镖,https://movie.douban.com/subject/1299362/,7.9,['美国'],1992-11-25,"['凯文·科斯特纳', '惠特尼·休斯顿', '加里·凯普', '比尔·考布斯', '拉尔夫·韦特', '托马斯·阿拉纳', '米歇尔·拉马尔·理查德斯', '迈克·斯塔尔', 'Christopher Birt', '德沃恩·尼克森', '杰瑞·巴曼', '乔·乌拉', '托尼·皮尔斯', '查尔斯·基廷', '罗伯特·乌尔', '黛比·雷诺斯', '丹尼·卡明', '埃塞尔·艾勒', 'Sean Cheesman', '理查德·希夫', 'Chris Connelly', '内森奈尔·帕克', '伯特·莱姆森', 'Donald Hotton', 'Nita Whitaker', '斯蒂芬·谢伦', '苏珊·特雷勒', 'Douglas Price', 'Ellin La Var', '琳达·汤普森', '大卫·福斯特', 'Towanna King', '布鲁斯·霍尔曼', 'Al Kamarr', 'Dan Koko', '吉米·斯达', '约翰·泰什']"
326,偷天陷阱,https://movie.douban.com/subject/1300069/,7.8,"['美国', '英国', '德国']",1999-04-30,"['肖恩·康纳利', '凯瑟琳·泽塔-琼斯', '文·瑞姆斯', '威尔·帕顿', '莫里·柴金', ""Terry O'Neill"", '叶西园', '罗尔夫·萨克森', '翁世杰', '纪传财', '沈晓谦', '凯文·麦克纳利', '哈里·弗雷德尔']"
327,新僵尸先生,https://movie.douban.com/subject/1305789/,7.9,['中国香港'],1992-08-08,"['钱小豪', '林正英', '许冠英', '关秀媚', '吴君如', '午马', '楼南光', '徐曼华', '余慕莲', '陆剑明', '谢伟杰', '谭凯欣', '李显明', '叶荣祖']"
328,野战排,https://movie.douban.com/subject/1293396/,8.2,"['美国', '英国']",1986-12-19,"['威廉·达福', '查理·辛', '汤姆·贝伦杰', '凯斯·大卫', '凯文·狄龙', '马克·摩斯', '约翰尼·德普', '福里斯特·惠特克', '理查德·埃德森', '奥利佛·斯通', '托尼·托德']"
329,僵尸世界大战,https://movie.douban.com/subject/2132473/,7.6,"['美国', '英国', '马耳他']",2013-06-02,"['布拉德·皮特', '米瑞·伊诺丝', '马修·福克斯', '大卫·摩斯', '詹姆斯·戴尔', '伊莱耶斯·加贝尔', '莫里兹·布雷多', '斯特林·杰里斯', '达妮埃拉·凯尔泰斯', '彼得·卡帕尔迪', '米希尔·赫伊斯曼', '鲁丝·内伽', '康斯坦丁·哈宾斯基', '皮耶尔弗兰切斯科·法维诺', '露西·拉塞尔', '金斯利·本-阿迪尔', '乔纳森·霍华德', '格里高利·菲托西', '伊万·卡马拉斯', '安吉·K·亚当斯', '约翰·麦克米兰', '法布里齐奥·扎卡里·奇诺', '大卫·安德鲁斯', '克里斯蒂安·孔特雷拉斯', '法纳·莫科纳', '鲁迪·博肯', '巴纳巴斯·雷蒂', '迈克尔·吉恩', '薇琪·亚拉可', 'Mark Hampton', '莎伦·希恩']"
330,奇谋妙计五福星,https://movie.douban.com/subject/1293658/,7.9,['中国香港'],1983-07-07,"['洪金宝', '吴耀汉', '冯淬帆', '岑建勋', '秦祥林', '钟楚红', '成龙', '叶童', '林正英', '夏文汐', '元彪', '李赛凤', '午马', '司马华龙', '泰山', '金天柱', '许鞍华', '廖静妮', '梁克逊', '刘晃世', '吴育枢', '张作舟', '郑孟霞', '彭润祥', '夏国荣', '王坤', '张国华', '周金江', '黄志荣', '元武', '尹尚林', '姚文基', '徐建华', '方茹', '岑潜波', '黄虾', '山怪', '张冲', '太保', '冯克安', '陈欣健', '钟发', '曾楚霖', '刘秋生', '张午郎', '田俊', '冯敬文', '西瓜刨', '赵志凌', '火星', '曹达华', '陈龙', '狄威']"
331,最后的武士,https://movie.douban.com/subject/1299383/,7.9,"['美国', '新西兰', '日本']",2003-12-05,"['汤姆·克鲁斯', '渡边谦', '威廉·阿瑟东', '查德·林德伯格', '比利·康诺利', '托尼·戈德温', '原田真人', '大立雅史', '约翰·科耶马', '蒂莫西·斯波', '中村七之助', '伊川东吾', '二阶堂智', '小山田新', '真田广之', '菅田俊', '小雪', '池松壮亮', '福本清三', '野口贵史', '斯科特·威尔森', '松崎悠希', '沙恩·科苏奇', '井上英治', '雷·戈德歇尔', '和田信太郎', '张鹏', '清水一哉']"
332,国家宝藏,https://movie.douban.com/subject/1308848/,7.7,['美国'],2004-11-19,"['尼古拉斯·凯奇', '黛安·克鲁格', '贾斯汀·巴萨', '肖恩·宾', '强·沃特', '哈威·凯特尔', '克里斯托弗·普卢默', '大卫·达耶·费舍尔', '斯图华特·芬雷-麦克勒兰', '欧勒格·塔克塔罗夫', '斯蒂芬·A·波普', '安妮·帕里西', '马克·佩雷格里诺', '阿曼德·里斯科', '埃里克·金', '亨特·戈麦斯', '杰森·厄尔斯', '托尼·德文', 'Antony Alda', '小托尼·卢克', '亚历山大·埃默特', '托尼·斯威夫特', 'Michael Russo', '张磊', 'Gavin Black', '詹姆斯·比贝里', 'Jonathon Ruckman', 'Terrence Currier', 'Ryan Tygh', '路易斯·森坦尼', 'Jenni Lileikis', '罗恩·坎纳达', 'Deborah Yates', '阿拉贝拉·菲尔德', '托尼·萨加斯蒂多一世', '罗德尼·J·霍布斯', '罗德·麦克拉兰', 'Jackson Bolt', '约书亚·比顿', 'Joe Rampino', 'Suzanne Dengel', 'Colleen Dengel', 'Keyon Smith', 'Blaze Kelly Coyle', 'Sheila Thomas', '克里斯·麦克马林', '尼克·本森', '尼尔·奥里翁', '丹尼尔·费罗', 'Chrismandu', 'Kym Cohen', 'Yoshi Jenkins']"
333,军舰岛,https://movie.douban.com/subject/26445216/,7.9,['韩国'],2017-07-26,"['黄政民', '苏志燮', '宋仲基', '李贞贤', '李璟荣', '金秀安', '尹敬浩', '白承哲', '金仁宇', '郑满植', '金敏载', '张成范', '金艺恩', '严智星', '金俊翰', '裴济基', '朴熙健', '朴项元', '金圭白', '宋仁燮', '尹大烈', '全裴修', '李泰英', '李芝恩', '李姃垠', '安世镐', '林相俊', '金亨硕', '千永严', '李芮轮', '金元海', '金道贤', '朴成日', '赵河硕', '韩在河', '朴尚赫', '秋延圭', '黄炳国', '姜德重', '函勝敏', '权韩率', '孙承勋', '韩哲宇', '申成日', '朴晟泽', '金丹律', '杨惠智', '文学真', '郑炳斗', '李文石', '姜成哲', '申英奎', '池雄裴', '金宝仑', '金重熙', '申承焕']"
334,汉江怪物,https://movie.douban.com/subject/1763134/,7.6,['韩国'],2007-03-06,"['宋康昊', '边希峰', '朴海日', '裴斗娜', '高我星', '吴达洙', '李在应', '尹宰文', '金雷夏', '朴努植', '高素熙', '大卫·杰瑟夫·安西尔莫', '克林顿·摩根', '斯科特·威尔森', '任弼星', '罗美兰', '郑仁基', '朴镇宇', '刘承睦', '孙荣顺', '金兰熙', '闵庆珍', '申贤宗', '刘仁秀', '李钟允', '崔交植', '孙镇浩']"
335,我要复仇,https://movie.douban.com/subject/1304026/,7.9,['韩国'],2002-03-29,"['宋康昊', '申河均', '裴斗娜', '林志恩', '韩宝贝', '李代延', '奇周峯', '李润美', '柳昇范', '池大汉', '藤本政志', '郑圭洙', '郑在泳', '吴光禄', '朴赞郁', '柳昇完', '崔雅拉', '申正根', '金益泰']"
